
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
NDD000;"2026-04-24 10:41:34";"2026-04-24 10:41:50";00:00:16;0;"Batería secundaria baja";Batería;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62228+-58.48127;"-34.62228 -58.48127";https://google.com/maps/?q=-34.62228,-58.48127;"[Sin referencia]";2564;376
NDD000;"2026-04-24 10:41:39";"2026-04-24 10:41:39";00:00:00;0;Pánico;Alarma;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62228+-58.48127;"-34.62228 -58.48127";https://google.com/maps/?q=-34.62228,-58.48127;"[Sin referencia]";2560;387
NDD000;"2026-04-24 10:41:40";"2026-04-24 10:41:51";00:00:11;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62228+-58.48127;"-34.62228 -58.48127";https://google.com/maps/?q=-34.62228,-58.48127;"[Sin referencia]";2560;388
NDD000;"2026-04-24 10:41:50";"2026-04-24 10:41:51";00:00:01;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;10;N;https://nominatim.openstreetmap.org/search.php?q=-34.62227+-58.48128;"-34.62227 -58.48128";https://google.com/maps/?q=-34.62227,-58.48128;"[Sin referencia]";2558;388
NDD000;"2026-04-24 10:42:00";"2026-04-24 10:42:00";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;11;N;https://nominatim.openstreetmap.org/search.php?q=-34.62226+-58.48128;"-34.62226 -58.48128";https://google.com/maps/?q=-34.62226,-58.48128;"[Sin referencia]";2559;388
NDD000;"2026-04-24 10:42:10";"2026-04-24 10:42:10";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62226+-58.48128;"-34.62226 -58.48128";https://google.com/maps/?q=-34.62226,-58.48128;"[Sin referencia]";2558;388
NDD000;"2026-04-24 10:42:20";"2026-04-24 10:42:20";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62225+-58.48128;"-34.62225 -58.48128";https://google.com/maps/?q=-34.62225,-58.48128;"[Sin referencia]";2558;388
NDD000;"2026-04-24 10:42:30";"2026-04-24 10:42:30";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2558;388
NDD000;"2026-04-24 10:42:35";"2026-04-24 10:42:35";00:00:00;0;"Batería secundaria baja";Batería;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2560;377
NDD000;"2026-04-24 10:42:40";"2026-04-24 10:42:40";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2556;388
