
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
M0647;"2026-04-20 02:00:18";"2026-04-20 02:00:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;3598;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;415
M0647;"2026-04-20 02:10:18";"2026-04-20 02:10:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;17;4198;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 02:20:18";"2026-04-20 02:20:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;17;4798;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;415
M0647;"2026-04-20 02:30:18";"2026-04-20 02:30:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;16;5398;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 02:40:18";"2026-04-20 02:40:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;5998;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 02:50:18";"2026-04-20 02:50:49";00:00:31;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;6598;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;415
M0647;"2026-04-20 03:00:18";"2026-04-20 03:00:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;7198;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 03:10:18";"2026-04-20 03:10:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;18;7798;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 03:20:18";"2026-04-20 03:20:49";00:00:31;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;17;8398;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 03:30:18";"2026-04-20 03:31:20";00:01:02;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;8998;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 03:40:18";"2026-04-20 03:40:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;17;9598;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;415
M0647;"2026-04-20 03:50:18";"2026-04-20 03:50:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 04:00:18";"2026-04-20 04:00:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 04:10:18";"2026-04-20 04:10:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 04:20:18";"2026-04-20 04:20:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;414
M0647;"2026-04-20 04:30:18";"2026-04-20 04:30:33";00:00:15;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 04:40:18";"2026-04-20 04:40:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 04:50:18";"2026-04-20 04:50:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 05:00:18";"2026-04-20 05:00:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 05:10:18";"2026-04-20 05:10:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1265;415
M0647;"2026-04-20 05:20:18";"2026-04-20 05:20:48";00:00:30;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 05:30:18";"2026-04-20 05:30:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 05:40:18";"2026-04-20 05:40:34";00:00:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 05:50:18";"2026-04-20 05:50:19";00:00:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
