
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
AH650MQ;"2026-04-20 02:05:54";"2026-04-20 02:06:25";00:00:31;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;24;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2577;412
AH650MQ;"2026-04-20 02:15:54";"2026-04-20 02:16:21";00:00:27;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2576;412
AH650MQ;"2026-04-20 02:25:54";"2026-04-20 02:26:19";00:00:25;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;23;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2576;412
AH650MQ;"2026-04-20 02:35:54";"2026-04-20 02:36:14";00:00:20;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;26;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2574;412
AH650MQ;"2026-04-20 02:45:54";"2026-04-20 02:46:13";00:00:19;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;24;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2572;412
AH650MQ;"2026-04-20 02:55:54";"2026-04-20 02:56:09";00:00:15;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2574;412
AH650MQ;"2026-04-20 03:05:54";"2026-04-20 03:06:06";00:00:12;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;22;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2573;412
AH650MQ;"2026-04-20 03:15:54";"2026-04-20 03:16:03";00:00:09;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2573;412
AH650MQ;"2026-04-20 03:25:54";"2026-04-20 03:25:57";00:00:03;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2572;412
AH650MQ;"2026-04-20 03:35:54";"2026-04-20 03:36:22";00:00:28;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2572;412
AH650MQ;"2026-04-20 03:45:54";"2026-04-20 03:46:16";00:00:22;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;22;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2571;412
AH650MQ;"2026-04-20 03:55:54";"2026-04-20 03:56:13";00:00:19;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2572;412
AH650MQ;"2026-04-20 04:05:54";"2026-04-20 04:06:10";00:00:16;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;31;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2571;412
